deal_id,client_id,client_segment,product_type,currency_pair,buy_sell,notional,exchange_rate,market_rate_date,request_channel,request_time,quote_time,client_accept_time,limit_check_time,trade_capture_time,confirmation_time,settlement_time,deal_status,manual_processing_flag,manual_steps_count,rework_count,exception_type,rejection_reason,sla_minutes,sla_breach
FXS-0009383,C00227,mid_corporate,FX Spot,EUR/MXN,buy,1015000.0,21.634265,2024-11-09,phone,2024-11-09 15:17:00,2024-11-09 15:27:14,2024-11-09 16:14:12,2024-11-09 16:17:41,2024-11-09 16:42:44,2024-11-09 16:50:02,2024-11-09 17:18:36,settled,True,7,0,none,none,240,False
FXS-0009384,C00364,large_corporate,FX Spot,EUR/AUD,buy,705000.0,1.5376,2014-01-20,phone,2014-01-20 10:26:00,2014-01-20 10:41:30,2014-01-20 10:49:27,2014-01-20 10:55:24,2014-01-20 11:14:57,2014-01-20 11:36:29,2014-01-20 12:13:40,settled,True,3,0,none,none,180,False
FXS-0009385,C00141,large_corporate,FX Spot,EUR/DKK,sell,2907000.0,7.43954,2020-12-22,e_fx_portal,2020-12-22 12:14:00,2020-12-22 12:19:14,2020-12-22 12:38:31,2020-12-22 13:01:20,2020-12-22 13:21:18,2020-12-22 13:58:32,2020-12-22 14:34:29,settled,False,2,0,none,none,180,False
FXS-0009386,C00355,mid_corporate,FX Spot,EUR/CHF,sell,1057000.0,0.9551,2022-09-26,email,2022-09-26 15:16:00,2022-09-26 15:22:07,2022-09-26 15:27:51,2022-09-26 15:29:18,2022-09-26 15:43:37,2022-09-26 15:52:19,2022-09-26 16:13:30,settled,False,2,0,none,none,240,False
FXS-0009387,C00629,mid_corporate,FX Spot,EUR/JPY,buy,248000.0,106.03,2012-05-01,phone,2012-05-01 15:56:00,2012-05-01 15:59:07,2012-05-01 16:22:29,2012-05-01 16:36:22,2012-05-01 16:58:49,2012-05-01 17:15:38,2012-05-01 17:23:50,settled,True,3,0,none,none,240,False
FXS-0009388,C00054,mid_corporate,FX Spot,EUR/JPY,buy,1706000.0,135.08,2015-01-15,e_fx_portal,2015-01-15 16:32:00,2015-01-15 16:38:01,2015-01-15 17:08:23,2015-01-15 17:26:15,2015-01-15 17:33:28,2015-01-15 17:46:51,2015-01-15 18:41:59,settled,False,2,0,none,none,240,False
FXS-0009389,C00545,large_corporate,FX Spot,EUR/CHF,sell,1632000.0,0.9448,2023-12-24,email,2023-12-24 12:17:00,2023-12-24 12:19:31,2023-12-24 12:37:23,2023-12-24 12:49:55,2023-12-24 13:30:00,2023-12-24 13:47:12,2023-12-24 14:26:40,settled,False,1,1,incomplete_ssi,none,180,False
FXS-0009390,C00380,large_corporate,FX Spot,EUR/DKK,buy,171000.0,7.47393,2026-05-31,email,2026-05-31 11:59:00,2026-05-31 12:13:04,2026-05-31 12:15:43,2026-05-31 14:49:39,2026-05-31 14:57:28,2026-05-31 15:06:54,2026-05-31 15:28:31,settled,True,5,0,limit_delay,none,180,True
FXS-0009391,C00358,mid_corporate,FX Spot,EUR/NOK,sell,399000.0,8.68338,2015-01-22,email,2015-01-22 11:49:00,2015-01-22 12:01:33,2015-01-22 12:19:11,2015-01-22 12:30:47,2015-01-22 14:17:57,2015-01-22 14:25:41,2015-01-22 14:38:04,settled,True,8,2,duplicate_request,none,240,False
FXS-0009392,C00050,mid_corporate,FX Spot,EUR/CNY,buy,2222000.0,9.517,2011-04-25,email,2011-04-25 14:41:00,2011-04-25 14:53:16,2011-04-25 15:02:08,2011-04-25 15:19:36,2011-04-25 15:52:43,2011-04-25 15:56:29,2011-04-25 16:22:07,settled,True,5,0,none,none,240,False
FXS-0009393,C00037,mid_corporate,FX Spot,EUR/CAD,sell,260000.0,1.467765,2023-11-04,email,2023-11-04 12:11:00,2023-11-04 12:18:56,2023-11-04 12:46:28,2023-11-04 12:51:40,2023-11-04 12:56:15,2023-11-04 13:17:14,2023-11-04 13:35:54,settled,False,2,0,none,none,240,False
FXS-0009394,C00779,sme,FX Spot,EUR/NOK,sell,4119850.0,11.704446,2025-10-04,messenger,2025-10-04 12:00:00,2025-10-04 12:14:11,2025-10-04 12:35:15,2025-10-04 12:37:30,2025-10-04 12:43:00,2025-10-04 12:55:12,2025-10-04 13:37:42,settled,True,7,0,none,none,360,False
FXS-0009395,C00456,financial_institution,FX Spot,EUR/CNY,sell,5308800.0,7.3022,2016-12-30,phone,2016-12-30 09:40:00,2016-12-30 09:54:02,2016-12-30 10:13:05,2016-12-30 10:24:10,2016-12-30 10:33:45,2016-12-30 10:43:02,2016-12-30 11:29:29,settled,True,3,0,none,none,150,False
FXS-0009396,C00845,large_corporate,FX Spot,EUR/MXN,sell,28644000.0,18.8609,2015-08-20,phone,2015-08-20 12:47:00,2015-08-20 13:01:28,2015-08-20 14:58:52,2015-08-20 15:10:37,2015-08-20 15:26:00,2015-08-20 16:38:50,2015-08-20 17:24:41,settled,True,7,0,late_confirmation,none,180,True
FXS-0009397,C00881,mid_corporate,FX Spot,EUR/AUD,sell,205000.0,1.4803,2014-05-22,email,2014-05-22 10:22:00,2014-05-22 10:26:58,2014-05-22 10:45:01,2014-05-22 10:53:34,2014-05-22 10:56:17,2014-05-22 11:07:51,2014-05-22 12:40:52,settled,False,0,0,none,none,240,False
FXS-0009398,C00893,large_corporate,FX Spot,EUR/AUD,buy,543000.0,1.66102,2019-08-12,email,2019-08-12 13:14:00,2019-08-12 13:21:12,2019-08-12 13:36:31,2019-08-12 13:48:05,2019-08-12 14:44:17,2019-08-12 15:06:37,2019-08-12 18:26:12,settled,True,8,1,settlement_fail,none,180,True
FXS-0009399,C00637,large_corporate,FX Spot,EUR/AUD,sell,1662000.0,1.7578,2004-12-14,e_fx_portal,2004-12-14 16:53:00,2004-12-14 17:04:33,2004-12-14 18:19:11,2004-12-14 18:34:43,2004-12-14 18:48:34,2004-12-14 19:58:32,2004-12-14 20:15:19,settled,False,2,0,late_confirmation,none,180,True
FXS-0009400,C00526,mid_corporate,FX Spot,EUR/USD,sell,170000.0,1.3884,2011-09-08,e_fx_portal,2011-09-08 15:45:00,2011-09-08 15:52:50,2011-09-08 16:10:16,2011-09-08 16:25:01,2011-09-08 16:36:06,2011-09-08 16:41:30,2011-09-08 17:01:00,settled,True,5,0,none,none,240,False
FXS-0009401,C00914,large_corporate,FX Spot,EUR/NOK,buy,1296000.0,9.29712,2017-09-07,messenger,2017-09-07 12:46:00,2017-09-07 13:07:53,2017-09-07 13:32:07,2017-09-07 13:45:02,2017-09-07 14:04:14,2017-09-07 14:12:01,2017-09-07 14:23:27,settled,True,4,0,none,none,180,False
FXS-0009402,C00293,large_corporate,FX Spot,EUR/MXN,buy,13590000.0,17.97083,2015-11-03,email,2015-11-03 17:46:00,2015-11-03 17:59:42,2015-11-03 18:17:31,2015-11-03 18:27:05,2015-11-03 18:54:25,2015-11-03 19:39:51,2015-11-03 20:16:15,settled,True,6,0,none,none,180,False
FXS-0009403,C00009,sme,FX Spot,EUR/NZD,buy,179200.0,1.5416,2012-07-17,email,2012-07-17 17:48:00,2012-07-17 18:06:06,2012-07-17 18:37:48,2012-07-17 20:02:37,2012-07-17 20:20:22,2012-07-17 20:30:57,2012-07-17 21:01:31,settled,True,3,0,limit_delay,none,360,False
FXS-0009404,C00501,financial_institution,FX Spot,EUR/NZD,sell,491400.0,1.60112,2022-04-18,e_fx_portal,2022-04-18 12:26:00,2022-04-18 12:30:14,2022-04-18 12:31:38,2022-04-18 12:34:57,2022-04-18 12:52:21,2022-04-18 13:06:15,2022-04-18 13:41:58,settled,True,6,0,none,none,150,False
FXS-0009405,C00831,sme,FX Spot,EUR/AUD,sell,361200.0,1.68305,2020-05-05,phone,2020-05-05 15:38:00,2020-05-05 15:47:31,2020-05-05 16:08:36,2020-05-05 16:20:15,2020-05-05 16:47:36,2020-05-05 16:50:45,2020-05-05 17:29:07,settled,True,3,0,none,none,360,False
FXS-0009406,C00779,sme,FX Spot,EUR/CAD,sell,1168650.0,1.4755,2007-12-06,email,2007-12-06 11:25:00,2007-12-06 11:47:25,2007-12-06 13:14:21,2007-12-06 13:20:04,2007-12-06 13:31:20,2007-12-06 15:29:04,2007-12-06 15:31:50,settled,True,7,0,late_confirmation,none,360,False
FXS-0009407,C00848,large_corporate,FX Spot,EUR/DKK,sell,255000.0,7.42229,2016-12-23,email,2016-12-23 16:47:00,2016-12-23 16:58:23,2016-12-23 17:01:14,2016-12-23 17:09:41,2016-12-23 18:52:51,2016-12-23 19:12:36,2016-12-23 19:52:47,settled,False,1,1,incomplete_ssi,none,180,True
FXS-0009408,C00496,mid_corporate,FX Spot,EUR/CAD,sell,154000.0,1.3655,2015-05-06,email,2015-05-06 11:44:00,2015-05-06 11:45:21,2015-05-06 13:33:42,2015-05-06 13:42:02,2015-05-06 13:45:50,2015-05-06 14:58:24,2015-05-06 15:47:51,settled,False,0,0,late_confirmation,none,240,True
FXS-0009409,C00830,mid_corporate,FX Spot,EUR/CZK,sell,778000.0,24.3763,2022-02-21,e_fx_portal,2022-02-21 10:34:00,2022-02-21 10:45:41,2022-02-21 10:57:23,2022-02-21 11:03:42,2022-02-21 12:46:38,2022-02-21 13:05:05,2022-02-21 13:16:21,settled,True,7,1,none,none,240,False
FXS-0009410,C00205,mid_corporate,FX Spot,EUR/GBP,buy,184000.0,0.7504,2008-02-18,messenger,2008-02-18 09:20:00,2008-02-18 09:34:27,2008-02-18 09:39:04,2008-02-18 11:34:31,2008-02-18 11:55:15,2008-02-18 12:38:17,2008-02-18 13:02:48,settled,True,5,0,limit_delay,none,240,False
FXS-0009411,C00785,mid_corporate,FX Spot,EUR/JPY,buy,602000.0,119.71,2019-09-13,e_fx_portal,2019-09-13 16:25:00,2019-09-13 16:30:57,2019-09-13 16:59:26,2019-09-13 17:14:23,2019-09-13 18:10:02,2019-09-13 18:24:47,2019-09-13 18:25:54,settled,False,1,1,none,none,240,False
FXS-0009412,C00078,large_corporate,FX Spot,EUR/CAD,sell,11472000.0,1.4414,2007-08-02,phone,2007-08-02 10:58:00,2007-08-02 11:09:44,2007-08-02 11:30:33,2007-08-02 11:33:44,2007-08-02 12:00:18,2007-08-02 12:22:47,2007-08-02 12:41:20,settled,True,3,0,none,none,180,False
FXS-0009413,C00026,large_corporate,FX Spot,EUR/ZAR,sell,1419000.0,15.3904,2017-09-07,e_fx_portal,2017-09-07 16:07:00,2017-09-07 16:10:53,2017-09-07 16:19:08,2017-09-07 16:24:50,2017-09-07 16:33:59,2017-09-07 17:14:15,2017-09-07 18:18:42,settled,False,0,0,none,none,180,False
FXS-0009414,C00717,financial_institution,FX Spot,EUR/GBP,sell,5187000.0,0.8118,2012-06-14,e_fx_portal,2012-06-14 08:51:00,2012-06-14 08:53:49,2012-06-14 09:09:08,2012-06-14 09:33:24,2012-06-14 09:41:30,2012-06-14 09:56:35,2012-06-14 09:58:19,settled,False,0,0,none,none,150,False
FXS-0009415,C00714,large_corporate,FX Spot,EUR/CAD,sell,4023000.0,1.31031,2022-08-15,e_fx_portal,2022-08-15 13:00:00,2022-08-15 13:03:22,2022-08-15 13:20:37,2022-08-15 13:32:10,2022-08-15 13:38:04,2022-08-15 13:45:47,2022-08-15 14:04:46,settled,False,1,0,none,none,180,False
FXS-0009416,C00324,mid_corporate,FX Spot,EUR/SGD,sell,293000.0,1.5385,2019-06-06,phone,2019-06-06 12:16:00,2019-06-06 12:36:39,2019-06-06 12:42:55,2019-06-06 12:58:12,2019-06-06 13:09:52,2019-06-06 13:35:16,2019-06-06 14:22:01,settled,True,3,0,none,none,240,False
FXS-0009417,C00549,sme,FX Spot,EUR/AUD,buy,75950.0,1.657415,2024-03-31,messenger,2024-03-31 12:23:00,2024-03-31 12:29:59,2024-03-31 12:40:16,2024-03-31 12:48:12,2024-03-31 13:00:11,2024-03-31 13:03:24,2024-03-31 13:55:20,settled,False,2,1,manual_reentry_error,none,360,False
FXS-0009418,C00173,financial_institution,FX Spot,EUR/AUD,buy,9618000.0,1.58072,2016-02-08,email,2016-02-08 09:40:00,2016-02-08 09:43:06,2016-02-08 09:52:51,2016-02-08 10:16:40,2016-02-08 11:31:56,2016-02-08 11:57:27,2016-02-08 12:13:58,settled,False,3,1,duplicate_request,none,150,True
FXS-0009419,C00110,mid_corporate,FX Spot,EUR/CHF,buy,772000.0,1.2397,2013-08-14,e_fx_portal,2013-08-14 08:44:00,2013-08-14 09:04:18,2013-08-14 09:13:10,2013-08-14 09:25:38,2013-08-14 10:02:28,2013-08-14 10:17:01,2013-08-14 10:31:28,settled,True,7,0,none,none,240,False
FXS-0009420,C00494,large_corporate,FX Spot,EUR/CNY,sell,2784000.0,7.3306,2016-03-17,e_fx_portal,2016-03-17 11:27:00,2016-03-17 11:33:13,2016-03-17 11:49:12,2016-03-17 12:48:50,2016-03-17 15:10:55,2016-03-17 15:22:23,2016-03-17 16:01:44,settled,True,7,1,limit_delay,none,180,True
FXS-0009421,C00804,sme,FX Spot,EUR/HKD,buy,245000.0,11.0925,2008-09-12,messenger,2008-09-12 12:42:00,2008-09-12 13:03:07,2008-09-12 13:08:13,2008-09-12 13:09:24,2008-09-12 13:17:44,2008-09-12 13:23:22,2008-09-12 13:36:07,settled,True,6,0,none,none,360,False
FXS-0009422,C00615,mid_corporate,FX Spot,EUR/MXN,buy,630000.0,21.5315,2019-10-09,messenger,2019-10-09 15:56:00,2019-10-09 16:08:44,2019-10-09 16:26:23,2019-10-09 16:28:17,2019-10-09 16:50:02,2019-10-09 17:07:33,2019-10-09 17:19:42,settled,True,5,0,none,none,240,False
FXS-0009423,C00599,mid_corporate,FX Spot,EUR/MXN,buy,912000.0,21.6994,2019-10-02,phone,2019-10-02 12:37:00,2019-10-02 12:53:48,2019-10-02 13:03:28,2019-10-02 13:19:47,2019-10-02 13:51:47,2019-10-02 14:01:23,2019-10-02 14:43:07,settled,True,6,1,manual_reentry_error,none,240,False
FXS-0009424,C00023,sme,FX Spot,EUR/USD,sell,70700.0,1.12794,2021-11-19,e_fx_portal,2021-11-19 10:27:00,2021-11-19 10:30:32,2021-11-19 10:34:10,2021-11-19 10:40:51,2021-11-19 12:14:30,2021-11-19 12:28:23,2021-11-19 16:04:04,settlement_failed,False,2,1,settlement_fail,none,360,False
FXS-0009425,C00762,large_corporate,FX Spot,EUR/CHF,buy,3426000.0,1.6588,2007-11-07,email,2007-11-07 10:37:00,2007-11-07 10:47:28,2007-11-07 10:55:19,2007-11-07 11:09:35,2007-11-07 11:25:30,2007-11-07 11:45:27,2007-11-07 15:52:17,settled,True,6,0,settlement_fail,none,180,True
FXS-0009426,C00103,mid_corporate,FX Spot,EUR/TRY,sell,231000.0,19.7857,2022-12-13,e_fx_portal,2022-12-13 14:07:00,2022-12-13 14:12:33,2022-12-13 14:24:59,2022-12-13 14:32:56,2022-12-13 14:42:31,2022-12-13 14:51:16,2022-12-13 16:59:59,settled,False,0,0,none,none,240,False
FXS-0009427,C00809,large_corporate,FX Spot,EUR/CNY,buy,31752000.0,7.534,2019-04-02,email,2019-04-02 12:21:00,2019-04-02 12:33:09,2019-04-02 12:56:45,2019-04-02 14:35:06,2019-04-02 14:57:02,2019-04-02 15:08:09,2019-04-02 16:17:17,settled,True,4,0,limit_delay,none,180,True
FXS-0009428,C00183,large_corporate,FX Spot,EUR/TRY,sell,4425000.0,29.3919,2023-10-10,phone,2023-10-10 17:00:00,2023-10-10 17:19:26,2023-10-10 17:28:16,2023-10-10 17:40:58,2023-10-10 18:10:58,2023-10-10 18:29:37,2023-10-10 19:01:35,settled,True,6,0,none,none,180,False
FXS-0009429,C00403,mid_corporate,FX Spot,EUR/CNY,sell,1009000.0,8.044286,2026-04-14,messenger,2026-04-14 12:23:00,2026-04-14 12:36:19,2026-04-14 12:56:45,2026-04-14 14:31:21,2026-04-14 14:49:58,2026-04-14 15:00:24,2026-04-14 16:27:52,settled,True,6,0,limit_delay,none,240,True
FXS-0009430,C00148,mid_corporate,FX Spot,EUR/HKD,buy,214000.0,10.5896,2011-09-27,e_fx_portal,2011-09-27 13:40:00,2011-09-27 13:53:00,2011-09-27 14:04:39,2011-09-27 14:12:32,2011-09-27 14:29:47,2011-09-27 14:49:16,2011-09-27 15:52:52,settled,True,4,0,none,none,240,False
FXS-0009431,C00645,large_corporate,FX Spot,EUR/TRY,sell,7791000.0,2.7852,2015-04-10,phone,2015-04-10 08:38:00,2015-04-10 08:49:03,2015-04-10 09:07:09,2015-04-10 09:07:26,2015-04-10 09:19:17,2015-04-10 09:24:52,2015-04-10 10:00:43,settled,True,4,0,none,none,180,False
FXS-0009432,C00255,mid_corporate,FX Spot,EUR/CNY,sell,423000.0,7.9445,2013-03-27,email,2013-03-27 09:56:00,2013-03-27 10:02:00,2013-03-27 10:25:04,2013-03-27 10:40:30,2013-03-27 11:43:59,2013-03-27 12:12:20,2013-03-27 12:21:21,settled,False,3,1,duplicate_request,none,240,False
FXS-0009433,C00794,financial_institution,FX Spot,EUR/GBP,buy,6140400.0,0.6573,2007-01-23,phone,2007-01-23 16:30:00,2007-01-23 16:39:08,2007-01-23 16:51:15,2007-01-23 16:55:20,2007-01-23 17:33:02,2007-01-23 17:58:13,2007-01-23 18:28:25,settled,True,3,0,none,none,150,False
FXS-0009434,C00240,sme,FX Spot,EUR/USD,sell,118300.0,1.16212,2018-06-18,email,2018-06-18 11:26:00,2018-06-18 11:40:58,2018-06-18 15:02:47,2018-06-18 15:06:10,2018-06-18 16:21:09,2018-06-18 17:29:04,2018-06-18 18:13:28,settled,True,6,1,late_confirmation,none,360,True
FXS-0009435,C00059,large_corporate,FX Spot,EUR/MXN,sell,243000.0,21.237419,2025-11-11,email,2025-11-11 12:12:00,2025-11-11 12:29:10,2025-11-11 12:39:45,2025-11-11 12:53:25,2025-11-11 13:14:06,2025-11-11 13:18:23,2025-11-11 14:02:15,settled,True,5,0,none,none,180,False
FXS-0009436,C00454,financial_institution,FX Spot,EUR/DKK,sell,18030600.0,7.4611,2015-09-15,messenger,2015-09-15 13:54:00,2015-09-15 13:58:37,2015-09-15 14:22:05,2015-09-15 14:30:45,2015-09-15 15:12:05,2015-09-15 15:13:51,2015-09-15 16:51:32,settled,False,1,1,incomplete_ssi,none,150,True
FXS-0009437,C00033,large_corporate,FX Spot,EUR/ZAR,buy,4260000.0,15.1493,2017-07-20,phone,2017-07-20 08:34:00,2017-07-20 08:41:08,2017-07-20 10:01:20,2017-07-20 10:36:23,2017-07-20 10:47:12,2017-07-20 11:21:37,2017-07-20 13:00:23,settled,True,4,0,late_confirmation,none,180,True
FXS-0009438,C00857,mid_corporate,FX Spot,EUR/ZAR,buy,465000.0,20.501575,2023-12-12,email,2023-12-12 13:03:00,2023-12-12 13:05:58,2023-12-12 13:15:12,2023-12-12 13:30:03,2023-12-12 13:58:21,2023-12-12 14:24:16,2023-12-12 15:03:17,settled,True,7,0,none,none,240,False
FXS-0009439,C00353,mid_corporate,FX Spot,EUR/SGD,buy,6998000.0,1.6215,2014-11-25,e_fx_portal,2014-11-25 11:27:00,2014-11-25 11:30:30,2014-11-25 11:56:37,2014-11-25 12:22:16,2014-11-25 12:29:29,2014-11-25 12:47:31,2014-11-25 13:03:17,settled,False,0,0,none,none,240,False
FXS-0009440,C00197,mid_corporate,FX Spot,EUR/NOK,buy,714000.0,8.4416,2014-11-18,email,2014-11-18 09:29:00,2014-11-18 09:39:38,2014-11-18 09:47:52,2014-11-18 09:58:37,2014-11-18 10:24:28,2014-11-18 10:32:50,2014-11-18 12:15:48,settled,True,7,1,incomplete_ssi,none,240,False
FXS-0009441,C00229,large_corporate,FX Spot,EUR/CAD,sell,8793000.0,1.2335,2012-07-25,phone,2012-07-25 12:11:00,2012-07-25 12:23:40,2012-07-25 12:40:30,2012-07-25 12:59:41,2012-07-25 13:21:13,2012-07-25 13:34:10,2012-07-25 14:16:56,settled,True,5,0,none,none,180,False
FXS-0009442,C00503,mid_corporate,FX Spot,EUR/DKK,sell,111000.0,7.470649,2024-07-13,email,2024-07-13 12:28:00,2024-07-13 12:34:42,2024-07-13 12:45:36,2024-07-13 12:50:28,2024-07-13 13:26:20,2024-07-13 13:39:51,2024-07-13 13:59:11,settled,False,3,1,none,none,240,False
FXS-0009443,C00031,large_corporate,FX Spot,EUR/CZK,buy,1500000.0,25.284053,2024-04-22,email,2024-04-22 09:51:00,2024-04-22 10:00:31,2024-04-22 10:09:10,2024-04-22 10:12:02,2024-04-22 10:33:29,2024-04-22 10:45:14,2024-04-22 11:20:15,settled,True,5,0,none,none,180,False
FXS-0009444,C00396,large_corporate,FX Spot,EUR/NOK,sell,1563000.0,9.23663,2016-04-19,phone,2016-04-19 13:25:00,2016-04-19 13:39:43,2016-04-19 14:14:36,2016-04-19 14:38:17,2016-04-19 15:31:07,2016-04-19 15:43:15,2016-04-19 16:00:56,settled,True,5,0,none,none,180,False
FXS-0009445,C00271,mid_corporate,FX Spot,EUR/MXN,sell,234000.0,21.259885,2024-12-30,e_fx_portal,2024-12-30 15:27:00,2024-12-30 15:32:35,2024-12-30 15:57:47,2024-12-30 16:04:15,2024-12-30 16:20:20,2024-12-30 16:25:56,2024-12-30 17:12:31,settled,True,3,0,none,none,240,False
FXS-0009446,C00060,large_corporate,FX Spot,EUR/JPY,sell,792000.0,112.78,2010-06-15,phone,2010-06-15 10:40:00,2010-06-15 10:42:27,2010-06-15 11:00:40,2010-06-15 11:38:29,2010-06-15 11:51:06,2010-06-15 12:00:14,2010-06-15 12:54:09,settled,False,0,0,none,none,180,False
FXS-0009447,C00226,mid_corporate,FX Spot,EUR/NZD,sell,865000.0,1.6702,2021-09-22,e_fx_portal,2021-09-22 17:39:00,2021-09-22 17:42:07,2021-09-22 18:09:21,2021-09-22 18:21:57,2021-09-22 18:25:01,2021-09-22 18:37:28,2021-09-22 20:21:26,settled,False,1,0,none,none,240,False
FXS-0009448,C00165,mid_corporate,FX Spot,EUR/PLN,buy,597000.0,4.328393,2024-01-31,messenger,2024-01-31 14:07:00,2024-01-31 14:22:14,2024-01-31 14:27:19,2024-01-31 14:49:44,2024-01-31 15:30:56,2024-01-31 15:42:34,2024-01-31 21:24:21,settled,True,4,0,settlement_fail,none,240,True
FXS-0009449,C00327,mid_corporate,FX Spot,EUR/NOK,sell,582000.0,8.11458,2014-05-27,e_fx_portal,2014-05-27 15:43:00,2014-05-27 15:46:17,2014-05-27 15:55:31,2014-05-27 15:56:59,2014-05-27 16:08:03,2014-05-27 16:28:13,2014-05-27 17:01:49,settled,False,1,0,none,none,240,False
FXS-0009450,C00567,financial_institution,FX Spot,EUR/SGD,buy,1701000.0,1.55966,2021-11-04,messenger,2021-11-04 08:42:00,2021-11-04 09:02:10,2021-11-04 09:18:50,2021-11-04 09:31:29,2021-11-04 10:00:06,2021-11-04 10:15:52,2021-11-04 10:22:34,settled,True,4,0,none,none,150,False
FXS-0009451,C00663,financial_institution,FX Spot,EUR/DKK,buy,9903600.0,7.45361,2023-04-28,messenger,2023-04-28 15:40:00,2023-04-28 15:43:40,2023-04-28 15:50:29,2023-04-28 16:14:02,2023-04-28 16:21:04,2023-04-28 16:25:22,2023-04-28 17:44:53,settled,False,1,1,incomplete_ssi,none,150,False
FXS-0009452,C00698,sme,FX Spot,EUR/CZK,buy,60900.0,26.5597,2020-06-08,e_fx_portal,2020-06-08 11:21:00,2020-06-08 11:49:50,2020-06-08 12:10:46,2020-06-08 12:12:04,2020-06-08 15:31:13,2020-06-08 15:34:46,2020-06-08 15:52:13,settled,True,6,3,incomplete_ssi,none,360,False
FXS-0009453,C00582,large_corporate,FX Spot,EUR/NOK,buy,2328000.0,9.5267,2018-11-01,email,2018-11-01 15:06:00,2018-11-01 15:12:50,2018-11-01 15:37:08,2018-11-01 15:40:08,2018-11-01 16:54:24,2018-11-01 17:06:20,2018-11-01 18:00:08,settled,True,8,1,none,none,180,False
FXS-0009454,C00448,mid_corporate,FX Spot,EUR/TRY,buy,434000.0,3.2601,2016-07-06,email,2016-07-06 16:02:00,2016-07-06 16:05:05,2016-07-06 16:07:09,2016-07-06 16:12:49,2016-07-06 16:20:23,2016-07-06 16:32:23,2016-07-06 17:11:59,settled,False,2,0,none,none,240,False
FXS-0009455,C00363,financial_institution,FX Spot,EUR/ZAR,buy,1663200.0,14.6353,2018-05-29,e_fx_portal,2018-05-29 10:30:00,2018-05-29 10:31:03,2018-05-29 10:33:27,2018-05-29 10:39:14,2018-05-29 11:07:33,2018-05-29 11:16:16,2018-05-29 12:05:35,settled,False,2,1,none,none,150,False
FXS-0009456,C00831,large_corporate,FX Spot,EUR/CNY,buy,180000.0,7.3115,2017-04-10,e_fx_portal,2017-04-10 10:35:00,2017-04-10 10:41:41,2017-04-10 10:55:51,2017-04-10 11:17:16,2017-04-10 11:30:03,2017-04-10 12:00:37,2017-04-10 17:26:04,settled,False,0,0,settlement_fail,none,180,True
FXS-0009457,C00868,large_corporate,FX Spot,EUR/CAD,buy,2088000.0,1.5482,2008-08-22,e_fx_portal,2008-08-22 08:35:00,2008-08-22 08:39:41,2008-08-22 09:00:01,2008-08-22 09:07:49,2008-08-22 09:48:52,2008-08-22 09:56:53,2008-08-22 10:33:44,settled,False,2,1,manual_reentry_error,none,180,False
FXS-0009458,C00755,large_corporate,FX Spot,EUR/USD,buy,1080000.0,1.08804,2020-02-25,e_fx_portal,2020-02-25 14:03:00,2020-02-25 14:06:24,2020-02-25 14:11:48,2020-02-25 14:18:32,2020-02-25 14:27:16,2020-02-25 14:32:47,2020-02-25 14:51:44,settled,False,0,0,none,none,180,False
FXS-0009459,C00726,mid_corporate,FX Spot,EUR/TRY,buy,1003000.0,21.4065,2023-05-24,e_fx_portal,2023-05-24 15:44:00,2023-05-24 15:45:41,2023-05-24 15:53:41,2023-05-24 16:00:41,2023-05-24 16:03:53,2023-05-24 17:03:59,2023-05-24 17:20:41,settled,False,1,0,none,none,240,False
FXS-0009460,C00206,mid_corporate,FX Spot,EUR/CHF,sell,24993000.0,1.10898,2016-01-28,e_fx_portal,2016-01-28 12:06:00,2016-01-28 12:19:50,2016-01-28 12:31:00,2016-01-28 14:04:49,2016-01-28 14:19:01,2016-01-28 14:43:15,2016-01-28 14:53:55,settled,False,2,0,limit_delay,none,240,False
FXS-0009461,C00883,mid_corporate,FX Spot,EUR/MXN,sell,889000.0,21.3036,2017-09-10,e_fx_portal,2017-09-10 09:36:00,2017-09-10 09:43:28,2017-09-10 09:50:33,2017-09-10 09:57:14,2017-09-10 10:46:31,2017-09-10 10:53:57,2017-09-10 11:34:56,settled,False,3,1,incomplete_ssi,none,240,False
FXS-0009462,C00325,mid_corporate,FX Spot,EUR/USD,sell,1245000.0,1.089639,2024-11-04,email,2024-11-04 11:09:00,2024-11-04 11:18:12,2024-11-04 11:45:30,2024-11-04 11:53:48,2024-11-04 12:53:12,2024-11-04 13:05:03,2024-11-04 13:39:31,settled,False,2,1,none,none,240,False
FXS-0009463,C00758,mid_corporate,FX Spot,EUR/NOK,sell,296000.0,11.737211,2025-02-13,phone,2025-02-13 12:01:00,2025-02-13 12:25:29,2025-02-13 12:35:28,2025-02-13 12:52:18,2025-02-13 13:31:37,2025-02-13 14:06:43,2025-02-13 17:59:00,settled,True,7,0,settlement_fail,none,240,True
FXS-0009464,C00792,large_corporate,FX Spot,EUR/SGD,sell,2673000.0,1.5702,2021-09-30,email,2021-09-30 17:09:00,2021-09-30 17:13:06,2021-09-30 17:29:01,2021-09-30 17:35:25,2021-09-30 18:04:04,2021-09-30 18:32:50,2021-09-30 19:19:12,settled,False,2,1,incomplete_ssi,none,180,False
